day,start,end,start_time,end_time,room,cleared_prior,cleared_after,title,description
3,5:15 PM,6:35 PM,1715,1835,402-AB,N,N,Look Back Panel,"Join Avex Pictures and special guests for a special sneak peek and the behind-the-scenes discussion of the highly anticipated film, “Look Back”. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,5:15 PM,6:05 PM,1715,1805,404-AB,N,N,MangaPlaza Presents: The In’s and Out’s of Localization with In-House Translators,"“So that’s how it’s done?!”
See how translation and localization works with in-house translators from MangaPlaza!
Have any specific things you want us to talk about? Let us know on X!
Join the panel and get a free gift code as a present! (While gift codes last!) ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,5:15 PM,6:05 PM,1715,1805,jw-platinum,N,?,Nakaba Suzuki (The Seven Deadly Sins: Four Knights of the Apocalypse Mangaka) GoH Live Art and Q&A,"Join Nakaba Suzuki, creator of The Seven Deadly Sins, for an exclusive manga panel and live art demo. Discover his creative process, inspirations, and journey in the manga industry. Whether a fan or aspiring artist, immerse yourself in the realm of manga creation alongside this esteemed Guest of Honor. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,5:45 PM,6:35 PM,1745,1835,jw-diamond,N,?,Tower of God 2nd Season Special Premiere,"The long-awaited second season of hit WEBTOON-turned-anime ""Tower of God"" has finally arrived! The treacherous journey to the top of the tower continues in this exclusive premiere of Episodes 1 & 2. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,5:45 PM,6:35 PM,1745,1835,406-AB,N,?,Shoestring Scientists Presents- Japanese Fairy Tales: A Dramatic Reading of Two Tales of the Dragon King,"Just as Greek and European mythologies and the stories of the Christian Bible heavily influence Western Judeo-Christian culture and storytelling, so do the myths of ancient Japan tell the stories and lessons that make up the foundations of the anime and manga we love. This panel will be a reading of two of those fairy tales: My Lord Bag of Rice and The Jellyfish and the Monkey. Can you trace the themes and lessons into your favorite anime? ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,5:45 PM,6:35 PM,1745,1835,403-AB,N,N,"HIDIVE Presents ""Dungeon People” North American Premiere","Join HIDIVE for the North American premiere of Dungeon People, the upcoming Summer 2024 fantasy-comedy simulcast that puts a new spin on dungeon-delving adventure. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,6:00 PM,7:30 PM,1800,1930,Peacock Theater,?,?,(EVENT CANCELLED) NIJISANJI EN SUMMER JAM - Group 2,"This summer, catch NIJISANJI EN’s first ever full 3D concert in the United States! NIJISANJI EN SUMMER JAM will be held at Peacock Theater on July 6, with the concert split into two programs: one each at noon and in the evening.

Performers: Luca Kaneshiro, Shu Yamino, Sonny Brisko, and Uki Violeta. 
"
3,6:15 PM,7:05 PM,1815,1905,411,N,N,AX Cinema Nights Presents,"Join us as we announce our classic anime film lineup for our 2024/2025 AX Cinema Nights™ series coming to movie theaters across North America. AXCN brings passionate fans together for immersive and unforgettable community experiences. It is presented by Anime Expo ®, the largest celebration of Japanese pop culture in North America, in partnership with Iconic Events Releasing. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,7:00 PM,7:50 PM,1900,1950,petree-hall,N,?,ARC Live Special Edition at AX,We're excited to host ARC Live with a LIVE AUDIENCE! We'll be making REALLY BIG announcements. You can also expect some very special guests to talk about an upcoming game that many anime fans will be EXCITED to hear about. There will be opportunities for prizes and audience participation as well! ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***
3,7:00 PM,8:20 PM,1900,2020,511-ABC,N,?,Tametomo : Saga Prefecture Kamimine Town Anime,"On the island of Kyushu, in the heart of Saga, lies Kamimine Town, a small town that uses anime to honor its past and shape a bright future! Meet Minamoto no Tametomo, Japan's Heian period master archer and military leader, in our new anime. Embark on an adventure to Kamimine Town in Saga and unlock its hidden mysteries. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,7:15 PM,8:05 PM,1915,2005,402-AB,N,N,Anime News Network,"Join the staff of anime's #1 source for news and reviews at Anime Expo. Learn what it's like to work at Anime News Network, how the site has evolved over the last 26 years, and what we're doing to bring more news straight to fans! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,7:15 PM,8:35 PM,1915,2035,403-AB,N,?,Early Idols & City Pop: Music of the Showa Era,"A definitive presentation of Japanese Pop music from the 60s-80s. Learn about the origins of Japanese Idols, the rise and fall of City Pop, hear 80s anime themes, and answer trivia questions for prizes. After the presentation a selection of songs will be played for further listening examples. ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,7:30 PM,9:00 PM,1930,2100,jw-platinum,Y,N,DAN DA DAN - World Premiere of Episode 1 (Subtitled) (18+),"Do you believe in aliens? Ghosts? Love?! Get the first look at DAN DA DAN, based on the paranormal action manga from Yukinobu Tatsu. Featuring director Fuga Yamashiro, voice actors Shion Wakayama (Momo) and Natsuki Hanae (Okarun), Science SARU producer Kohei Sakita, and MBS producer Hiroshi Kamei. ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,7:30 PM,8:20 PM,1930,2020,408-AB,N,N,Bandai Namco Filmworks Industry Panel,Come to the Bandai Namco Filmworks Industry Panel to get our latest news on upcoming anime and more with special guest appearances from Kazuki Ura (Voice of Isagi Yoichi) and Ryoya Arisawa (BLUE LOCK Anime producer) from BLUE LOCK. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
3,7:30 PM,8:20 PM,1930,2020,404-AB,N,N,Studio KAI Industry Panel with Director Yosuke Kabashima,"Studio KAI will host a panel to introduce its new anime titles with a special guest Yosuke Kabashima (Director of “Fuuto PI”, the anime adaptation of Kamen Rider W tokusatsu series.) Come join us for a Q&A about anime production + premier screening of the special video clip from Fuuto PI! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,8:00 PM,10:30 PM,2000,2230,406-AB,Y,?,Design Your Own Stoneware Piece,"Join us at the 2024 Anime Expo for a paint-your-own pottery workshop. This workshop is a great way to get creative, create a one-of-a-kind keepsake from the Expo, and, as a bonus, you get time to rest your feet after a long day of exploring.  Pre-registration required ***This room WILL be cleared prior to this panel.***"
3,8:00 PM,9:20 PM,2000,2120,jw-diamond,Y,N,Waifu Wars (18+),"One of the biggest panels in Texas, finally comes to AX! Come and defend your favorite fictional character and show why your waifu is the best girl, or suffer in shame knowing that they're trash. (This panel is 18+)  ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,8:00 PM,9:20 PM,2000,2120,409-AB,N,N,Name That Anime Song,"Unleash your inner otaku by naming that Anime Song! 32 contestants in elimination rounds will need to name the anime song within 1-3 seconds of hearing it (contestants can sign up as they enter). As the rounds progress, the songs become harder to name. Top 3 finalists will each get a prize!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,8:30 PM,9:50 PM,2030,2150,petree-hall,Y,?,Late Comedy Showdown (18+),AX standup comedy event featuring the LCS finalists competing for the final trophy.  ***This room WILL be cleared prior to this panel.***
3,8:30 PM,9:50 PM,2030,2150,411,N,N,"The Hole, A Family Space Adventure","Join us for an exclusive preview of ""The Hole,"" an exciting new manga that blends family dynamics with thrilling space exploration! Meet the team behind “the Hole” as they dive deep into this family space adventure fit for all ages!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
3,9:00 PM,9:50 PM,2100,2150,408-AB,N,?,Anime and Black Culture,Anime is amazing and It has affected black culture in a big way. Come wild out with us at a fun comedic experience explaining how deep anime and black culture intertwine. Have fun with us while we entertain and educate!  ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***
3,9:00 PM,10:20 PM,2100,2220,404-AB,N,?,J-Pop Idols of The 1980s: The Golden Age of Showa Era Pop,"Join A-to-J Connections as we examine the golden age of J-Pop idols: the 1980s! Follow along the idol timeline, witness the birth of the modern idol group, and even learn about the Four Heavenly Idol Queens! A panel for both fans and newcomers alike, and full of lots of cool music!  ***This room will NOT be cleared prior to this panel.***"
3,9:00 PM,12:00 AM,2100,0000,main-events,?,?,2024 Masquerade & World Cosplay Summit USA finals,"Get ready for two phenomenal cosplay events sharing the 
same amazing stage! The AX Masquerade is the longest 
running event at Anime Expo. Cheer for your favorites as they 
compete for incredible prizes and the coveted Best in Show on 
the Main Events stage"
3,9:30 PM,10:20 PM,2130,2220,402-AB,N,?,Cosplay in Japan vs. Cosplay in America,"Join cosplayers and expats from Japan as they pull back the curtain on the vast differences between the cosplay world of Japan and America. Hosted by Japanese cosplayer Negi Kujyo, cosplay videographer Rescue the Princess, cosplay idol Yuriko Tiger, and Ichimana.  ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***"
3,10:00 PM,11:20 PM,2200,2320,jw-diamond,N,?,FAKKU Industry Guest Q&A (18+),"Join bestselling hentai manga artist Karasu Chan, FAKKU's industry guest for 2024, in a one-of-a-kind Q&A! Karasu Chan will share stories and experiences from the industry in Japan and talk about releasing their books in English!  ***This room will NOT be cleared prior to this panel.***"
3,10:00 PM,10:50 PM,2200,2250,403-AB,Y,?,MangaGamer Industry Panel (18+): A Look Into the Future of Visual Novels,"Join Mangagamer, the largest localizer of Visual Novels, as we discuss the newest games we're bringing to fans worldwide and showcase the steamy appeal of this growing medium. Our staff will also be presenting our newest license announcements, and answering questions from the audience about the visual novel industry.  ***This room WILL be cleared prior to this panel.***"
3,10:00 PM,11:20 PM,2200,2320,409-AB,N,?,Weeb Mingle: Anime Expo Edition!,"Make new friends, duke it out over anime trivia, and enjoy a special performance at the latest edition of ITSF Collective and Toasty Marshmellow’s nerdy social event!  ***This room will NOT be cleared prior to this panel.***"
3,10:30 PM,11:20 PM,2230,2320,408-AB,Y,?,Boys Love & Fujoshi: History and Influence in Modern Fandom (18+),"Fujoshi have been a part of fandom since conception. Fans of BL (Boys Love), they have built the genre up from simple shoujo and glamrock doujins to stage plays and films, evolving BL into the massive industry it is today. Join us for a deep dive into fujoshi culture and the genre that is BL.  ***This room WILL be cleared prior to this panel.***"
3,10:30 PM,11:20 PM,2230,2320,411,Y,?,"Outlandish Swipe to Pipe, Anime Tinder (18+)",Come and try your luck at guessing these anime tinder profiles. If you're lucky you might even get a few matches.  ***This room WILL be cleared prior to this panel.***
3,10:30 PM,11:50 PM,2230,2350,jw-platinum,N,?,The Art of Hentai: What's in a Name with J18 Publishing and Jun (18+),"J18 Publishing and Jun are your hosts for The Art of Hentai: What's in a Name! Get an exclusive behind-the-scenes peek at how artists and publishers create characters and covers that make you eager to read more! Join J18 and Jun for a night filled with hentai facts, hentai fun, and hentai secrets!  ***This room will NOT be cleared prior to this panel.***"
3,11:00 PM,11:50 PM,2300,2350,404-AB,Y,?,Magical Girl Tragedies (18+),"Do you like Magical Girls? How about horror and tragedy? If so, this is the panel for you. Join us as we discuss the darker side of the magical girl genre. ***This room WILL be cleared prior to this panel.***"
3,11:00 PM,11:50 PM,2300,2350,402-AB,Y,?,DLsite Hentai Extravaganza (18+),"DLsite, Japan's premier digital destination for doujin content, brings Akihabara to AX! If you want to sell your art, translate, or just enjoy some hentai, DLsite's happy to have you. There will also be a giveaway! Put on your best ahegao and prepare for a wild time! ***This room WILL be cleared prior to this panel.***"
4,10:00 AM,10:50 AM,1000,1050,main-events,?,?,"JUJUTSU KAISEN panel, powered by Crunchyroll","Join Crunchyroll and special guests Junya Enoki (Japanese voice of Yuji Itadori), Shota Goshozono (Director of Season 2), and Keisuke Seshimo (Animation Lead Producer, MAPPA) in celebration of the mega-hit series - JUJUTSU KAISEN! ***This room WILL be cleared after this panel.***"
4,10:00 AM,10:50 AM,1000,1050,409-AB,?,N,2010s Anime Music Trivia,"Calling all Survey Corps, Demon Slayers, and Hero Associates. Participate in our 2010s anime music trivia by finding your quirk, forming a contract, and transporting to a world of musical wonders! Prizes to be given to those who correctly answer the most anime songs. ***This room will NOT be cleared for the next panel.***"
4,10:00 AM,10:50 AM,1000,1050,402-AB,?,N,"Genshin Impact Lore - Past, Present & Future","New to Genshin Impact? We’ll explain it to you. Experienced player with theories? We’ll listen and debate with you. Confused as to what Paimon is really hiding? So are we! 
Come join a pair of Genshin Experts, Nancy and Kori, while we talk about all things Genshin Impact. Lore, theories and all! ***This room will NOT be cleared for the next panel.***"
4,10:00 AM,10:50 AM,1000,1050,404-AB,?,N,Step Up Your Skit: Cosplay Performance 202,"Join experienced performers and decorated masquerade competitors Team LuKa for their tips on crafting an award-winning masquerade performance. (This panel is aimed at intermediate-level competitors, but all are welcome to attend!) ***This room will NOT be cleared for the next panel.***"
4,10:00 AM,10:50 AM,1000,1050,403-AB,?,N,Virtual Tourism With Anime with The Anime View,"At this panel the host will teach you how to virtually travel with research techniques as a means to add to your cultural knowledge. They’ll use ""Detective Conan,” also called ""Case Closed,"" to demonstrate how to create a virtual pilgrimage and provide a few case studies for reference. ***This room will NOT be cleared for the next panel.***"
4,10:15 AM,11:05 AM,1015,1105,406-AB,?,Y,Create Your Own Folding Fan & Learn About Japanese American Values!,"In this family friendly workshop, participants will delve into Japanese American cultural values while embarking on a creative journey to craft & design their very own folding fan using recycled materials. Come join us at Kizuna Little Tokyo, Anime Expo's 2024 Charity Recipient, for a memorable experience that celebrates culture, creativity, and connection! ***This room WILL be cleared for the next panel.***"
4,10:30 AM,11:20 AM,1030,1120,411,?,N,Anime Journalism: So you want to be an otaku gumshoe?,"Join professional journalists and editors from Anime News Network and other outlets to learn how to start a career in anime journalism, get pointers on how to pitch editorial, the rigorous requirements to report the news, and more. ***This room will NOT be cleared for the next panel.***"
4,10:30 AM,11:20 AM,1030,1120,511-ABC,?,N,Kodansha Presents Kamome Shirahama Panel,"Kodansha is proud to present a special panel with Kamome Shirahama, the incredibly talented manga creator behind the all-ages epic fantasy series Witch Hat Atelier. Join us for what promises to be an enchanting experience featuring a live drawing, a Q&A session, and a showcase of the inspiration behind the upcoming Witch Hat Atelier animated series. Please note that photography and video recording during the panel are strictly prohibited. Seats will also be limited, so be sure to show up early for this must-see creator spotlight event! ***This room will NOT be cleared for the next panel.***"
4,10:30 AM,11:20 AM,1030,1120,408-AB,?,N,Saint Seiya: The Best Anime You Never Heard of,"Saint Seiya is a franchise that's huge in Europe, South America, and Mexico, but never had the same success in English speaking parts of the world. Ramses of the Saint Seiya Cosmocast will teach you the ins and outs of the beloved franchise and discuss why you should check it out! ***This room will NOT be cleared for the next panel.***"
4,11:30 AM,12:50 PM,1130,1250,404-AB,N,N,Kotobukiya Figure and Model Kit Showcase,"Kotobukiya is back again providing the latest figure and model kit updates to your favorite series, ranging from your favorite shounen ARTFX J all the way to classic video games, like MEGA MAN! Participate in polls to give input on what you want to see the most, be the first to see the latest series and products joining our lineup, and earn the chance to get free goodies as well! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,11:30 AM,12:30 PM,1130,1230,402-AB,N,N,eigoMANGA's Developing Anime Mobile Apps,"eigoMANGA's development team will host a panel to discuss anime/manga app development for the mobile devices; referencing their experiences from developing and releasing the anime mobile fighting game ""Vanguard Princess"", the mobile virtual reality manga app ""ComX VR"", and the manga streaming app ""Comic Climax"". ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,11:30 AM,12:20 PM,1130,1220,403-AB,N,N,Rusty Rabbit - Anime Storytelling in Video Games,"Join acclaimed anime screenwriter Gen Urobuchi (Fate/Zero, Psycho-Pass) along with the game’s lead VO actor for a discussion regarding the creation of his new game - Rusty Rabbit. Fans will see brand new content from the game, hear about his background in anime and games, and how that led to Rusty Rabbit’s development. A fan Q&A will follow the presentation. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,11:45 AM,1:05 PM,1145,1305,406-AB,Y,?,Ikebana - Japanese floral art - Workshop,"Discover the beauty of いけばな (Ikebana)! 🌸 Join our hands-on workshop and live demo with Professor Minamitani. Learn Japanese Ikenobo floral art, express your creativity, and connect with nature. Don't miss out on the chance to explore culture, history, and the beauty of ikebana! 🌼 ***This room WILL be cleared prior to this panel. This room WILL be cleared after this panel.***"
4,12:00 PM,2:00 PM,1200,1400,petree-hall,?,?,Fashion Show,Join us for a captivating fashion show that transports you to the enchanting era of the Edo Period. Immerse yourself in the rich history and exquisite artistry of traditional Japanese attire that showcase a modern and traditional take on today's fashion. 
4,12:00 PM,12:50 PM,1200,1250,511-ABC,N,N,Telling a Story with Cosplay,"When creating a cosplay, accuracy isn’t everything! Building upon a character’s original design can make a cosplay feel more life-like and tell a story about who your character is. This panel will focus on analyzing your character, researching historical and aesthetic inspirations, organizing ideas, and making decisions as you design your cosplay. 

* Presented by AX24 Cosplay Senpai AriNico Cosplay ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,12:15 PM,1:05 PM,1215,1305,409-AB,N,N,Human Algorithm: Manga Recommendations from Manga Fans,"Looking for a new manga to get hooked on? In this session, our team of manga aficionados will be your own personal algorithm, taking cues from manga (or anime, or any media, really…) you’ve previously enjoyed, and giving personalized suggestions for new or under-the-radar manga series to check out! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,12:45 PM,1:35 PM,1245,1335,411,N,N,"Outlandish Otakus presents, This World Sucks","You ever just sit back and think ""Gosh This anime world sucks"" well we do too! Come talk about it with us. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,12:45 PM,1:35 PM,1245,1335,408-AB,?,?,HIDIVE Presents “Loner Life in Another World” North American Premiere,"Join HIDIVE for the North American premiere of Loner Life in Another World, the upcoming Fall 2024 isekai adventure simulcast — fun for lone wolves and social butterflies alike! "
4,1:45 PM,2:30 PM,1345,1430,402-AB,N,N,Anime Expo 2024 Feedback Panel,"Anime Expo has come and gone once again. Let us know what you loved, what you want to see more of, and what we can improve on for next year. A team of SPJA staff who worked tirelessly behind the scenes to bring you this year's event will be there to listen. Thank you for your continued support! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
4,1:45 PM,2:35 PM,1345,1435,409-AB,N,?,Beading for Beginners,"Are you looking for a simple way to up your cosplay game? Want to learn embroidery, but don’t know where to start? Come learn basic beadwork embroidery and take your details to a whole new level! ***This room will NOT be cleared prior to this panel.***"
4,1:45 PM,3:45 PM,1345,1545,403-AB,N,?,AMV Awards,"Celebrate the best in anime and music fusion at the Anime Expo 2024 Anime Music Video (AMV) Competition Awards! Join us as we unveil the winners across various categories, showcasing exceptional artistry, storytelling, and technical prowess. ***This room will NOT be cleared prior to this panel.***"
4,2:00 PM,3:00 PM,1400,1500,Peacock Theater,?,?,"(EVENT CANCELLED) ""Welcome to Wonder Wander World"" Concert in L.A.","ChroNoiR brings their live concert ""Welcome to Wonder Wander World"" to Peacock Theater! The NIJISANJI VTuber unit will reprise their successful concert from Japan ""Welcome to Wonder Wander World"" in Los Angeles, powered by Anime Expo 2024."
4,2:15 PM,3:05 PM,1415,1505,404-AB,N,?,AniMotion Capture,"Learn how to use motion capture technology to animate your own stories.  Create a character with VRoid Studio and use them to make your own anime or VTube.  We'll go over VSeeFace, Motion Capture with Sony Mocopi, Take Recorder in Unreal Engine and live recording in Unity 3D. ***This room will NOT be cleared prior to this panel.***"
4,2:15 PM,3:15 PM,1415,1515,408-AB,N,?,Anime Jeopardy,"You’ve played or seen Jeopardy, but get ready to play a game dedicated to trivia entirely based on The attendees will be split into two teams, both Mahoko and Kisegi themed. 2 groups of 3 will be put up in a traditional gameshow style. A predetermined PowerPoint game will be arranged where players can select different categories and point systems. From this point, the team that has the highest points will then win.  ***This room will NOT be cleared prior to this panel.***"
4,2:30 PM,3:20 PM,1430,1520,511-ABC,N,?,A Sharing in Animation - Presented by the collaborating studio behind Honkai: Star Rail's animated shorts,"Learn the step-by-step processes behind what makes a successful animation, presented by Tingmu Yang, an industry veteran and founder of the collaborating studio behind Honkai: Star Rail's animated shorts.  ***This room will NOT be cleared prior to this panel.***"
4,2:30 PM,3:50 PM,1430,1550,406-AB,Y,?,Traditional Edo-style Kite Making + Flying Workshop with Kite Master Mikio Toki,"FREE Workshop, Reserve your spot. Click on the Ticketing Link. 
Join our exclusive workshop on traditional Japanese kite making and flying, led by world-renowned kite master and Guest of Honor, Mikio Toki. Since 1975, he has educated enthusiasts in the art of Edo-style kite crafting. Craft kites with ""washi"" paper and bamboo, inspired by samurai, Kabuki, and Ukiyo-e. Fly them under expert guidance, connecting with this ancient art form. Don't miss this blend of cultural education and outdoor fun! ***This room WILL be cleared prior to this panel. ***"
4,2:30 PM,3:20 PM,1430,1520,411,N,?,TOKYOPOP: Manga for Everyone,"Publishing manga since 1997, join team TOKYOPOP as they discuss recent releases, upcoming titles, new imprints, and what's yet to come! ***This room will NOT be cleared prior to this panel.***"
4,3:00 PM,3:50 PM,1500,1550,402-AB,N,?,How Is Manga Made? A Background Session for Educators and Librarians,"Why are the series so long? What’s with the eyes and the hair? A panel of industry pros will enrich your understanding of manga, discussing the history of the medium, similarities between manga and other comics traditions, and how the material conditions and production practices shape these stories. ***This room will NOT be cleared prior to this panel.***"
4,4:00 PM,5:00 PM,1600,1700,main-events,Y,?,Closing Ceremony,"As Anime Expo 2024 concludes, the closing ceremony will give AX attendees the chance to reflect and wrap up their experiences with various performances and closing traditions. ***This room will be cleared prior to this panel.***"
